frame,id,width,xVelocity,yVelocity,xAcceleration,dhw
6014,car207,5.0,4.554,0.0,-0.685,8.426
6014,car199,5.0,5.538,0.0,-0.581,15.834
6014,car196,5.0,5.426,0.0,0.229,13.68
6014,car214,5.0,6.249,0.0,-0.146,11.286
6014,car171,5.0,6.31,0.0,-0.272,10.419
6014,car211,5.0,5.918,0.0,-0.242,12.037
6014,car152,5.0,3.588,0.0,-0.385,7.972
6014,car139,5.0,3.878,-0.034,-0.242,10.191
6014,car204,5.0,4.9,0.0,-0.064,29.118
6014,car189,5.0,4.981,0.0,-0.015,9.312
6014,car208,5.0,4.86,0.0,-0.093,-4.754
6014,car197,5.0,4.384,-0.023,-0.195,10.768
6014,car192,5.0,4.168,0.0,-0.251,9.329
6014,car160,5.0,3.795,0.0,-0.205,-0.499
6014,car178,5.0,4.433,0.0,-0.209,-6.691
6014,bus14,12.0,4.296,0.0,-0.381,7.32
6014,car166,5.0,3.559,0.0,-0.643,8.938
6014,car163,5.0,1.758,0.0,-1.284,9.585
6014,car194,5.0,5.149,0.238,-0.208,2.45
6014,car181,5.0,4.586,0.748,-0.034,-5.301
6014,car203,5.0,4.563,0.0,-0.129,9.538
6014,bus16,12.0,4.153,0.094,0.008,-8.122
6014,car185,5.0,4.192,0.0,-0.141,2.901
6014,car176,5.0,4.482,0.0,-0.177,-4.25
6014,car172,5.0,3.888,0.0,-0.035,9.504
6014,car173,5.0,3.885,-0.013,0.047,6.263
6014,car168,5.0,3.839,0.142,0.327,7.45
6014,car164,5.0,3.961,-0.374,0.732,-6.47
6014,car206,5.0,5.992,0.0,0.012,8.221
6014,car201,5.0,5.92,0.0,-0.536,12.416
6014,car195,5.0,5.596,0.0,-0.899,9.814
6014,car191,5.0,6.504,0.0,-0.004,-4.319
6014,car175,5.0,5.227,0.0,0.29,9.483
6014,car184,5.0,5.563,0.0,0.342,9.196
6014,car180,5.0,5.998,0.0,0.226,9.706
6015,car238,5.0,5.822,0.0,-0.35,8.148
6015,car229,5.0,5.427,0.0,-0.544,7.88
6015,car222,5.0,4.84,0.0,-0.567,9.019
6015,car221,5.0,3.79,0.0,-0.696,16.461
6015,car207,5.0,4.531,0.0,-0.693,8.451
6015,car199,5.0,5.517,0.0,-0.606,15.867
6015,car196,5.0,5.433,0.0,0.205,13.677
6015,car214,5.0,6.244,0.0,-0.149,11.301
6015,car171,5.0,6.301,0.0,-0.267,10.421
6015,car211,5.0,5.896,0.0,-0.654,12.024
6015,car152,5.0,3.575,0.0,-0.381,7.939
6015,car139,5.0,3.87,0.0,-0.237,10.201
6015,car204,5.0,4.898,0.0,-0.076,29.127
6015,car189,5.0,4.981,0.0,-0.014,9.315
6015,car208,5.0,4.857,0.0,-0.095,-4.759
6015,car197,5.0,4.377,-0.017,-0.187,10.752
6015,car192,5.0,4.16,0.0,-0.245,9.321
6015,car160,5.0,3.788,0.0,-0.205,-0.512
6015,car178,5.0,4.422,0.0,-0.327,-6.683
6015,bus14,12.0,4.282,0.0,-0.411,7.315
6015,car166,5.0,3.537,0.0,-0.636,8.912
6015,car163,5.0,1.721,0.0,-1.08,9.523
6015,car194,5.0,5.142,0.204,-0.223,2.53
6015,car181,5.0,4.585,0.714,-0.022,-5.314
6015,car203,5.0,4.56,0.0,-0.113,9.537
6015,bus16,12.0,4.157,0.06,0.11,-8.122
6015,car185,5.0,4.187,0.0,-0.133,2.902
6015,car176,5.0,4.476,0.0,-0.187,-4.24
6015,car172,5.0,3.886,0.0,-0.05,9.484
6015,car173,5.0,3.887,0.021,0.056,6.263
6015,car168,5.0,3.85,0.176,0.326,7.449
6015,car164,5.0,3.986,-0.408,0.736,-6.393
6015,car206,5.0,5.991,0.0,-0.022,8.33
6015,car201,5.0,5.9,0.0,-0.592,12.413
6015,car195,5.0,5.565,0.0,-0.921,9.803
6015,car191,5.0,6.504,0.0,-0.015,-4.239
6015,car175,5.0,5.237,0.0,0.271,9.509
6015,car184,5.0,5.574,0.0,0.325,9.208
6015,car180,5.0,6.006,0.0,0.236,9.721
6016,car238,5.0,5.81,0.0,-0.338,8.141
6016,car229,5.0,5.408,0.0,-0.552,7.866
6016,car222,5.0,4.819,0.0,-0.594,8.999
6016,car221,5.0,3.767,0.0,-0.698,16.425
6016,car207,5.0,4.507,0.0,-0.699,8.476
6016,car199,5.0,5.497,0.0,-0.611,15.901
6016,car196,5.0,5.44,0.0,0.202,13.675
6016,car214,5.0,6.238,0.0,-0.162,11.316
6016,car171,5.0,6.286,0.0,-0.425,10.422
6016,car211,5.0,5.874,0.0,-0.65,12.01
6016,car152,5.0,3.563,0.0,-0.375,7.907
6016,car139,5.0,3.862,0.0,-0.235,10.211
6016,car204,5.0,4.895,0.0,-0.072,29.136
6016,car189,5.0,4.979,0.0,-0.031,9.318
6016,car208,5.0,4.854,0.0,-0.087,-4.763
6016,car197,5.0,4.371,0.017,-0.188,10.735
6016,car192,5.0,4.152,0.0,-0.242,9.314
6016,car160,5.0,3.781,0.0,-0.215,-0.524
6016,car178,5.0,4.412,0.0,-0.295,-6.675
6016,bus14,12.0,4.267,0.0,-0.441,7.31
6016,car166,5.0,3.512,0.0,-0.735,8.887
6016,car163,5.0,1.691,0.0,-0.876,9.462
6016,car194,5.0,5.134,0.17,-0.224,2.609
6016,car181,5.0,4.585,0.68,-0.016,-5.327
6016,car203,5.0,4.558,0.0,-0.039,9.536
6016,bus16,12.0,4.164,0.026,0.212,-8.122
6016,car185,5.0,4.183,0.0,-0.134,2.903
6016,car176,5.0,4.469,0.0,-0.202,-4.23
6016,car172,5.0,3.885,0.0,-0.046,9.464
6016,car173,5.0,3.889,0.05,0.055,6.263
6016,car168,5.0,3.861,0.21,0.34,7.448
6016,car164,5.0,4.011,-0.442,0.752,-6.314
6016,car206,5.0,5.99,0.0,-0.032,8.438
6016,car201,5.0,5.879,0.0,-0.632,12.409
6016,car195,5.0,5.534,0.0,-0.917,9.791
6016,car191,5.0,6.503,0.0,-0.038,-4.16
6016,car175,5.0,5.246,0.0,0.268,9.535
6016,car184,5.0,5.586,0.0,0.335,9.219
6016,car180,5.0,6.014,0.0,0.233,9.735
6017,car238,5.0,5.798,0.0,-0.358,8.135
6017,car229,5.0,5.39,0.0,-0.534,7.852
6017,car222,5.0,4.799,0.0,-0.589,8.979
6017,car221,5.0,3.743,0.0,-0.696,16.389
6017,car207,5.0,4.483,0.0,-0.702,8.502
6017,car199,5.0,5.475,0.0,-0.635,15.935
6017,car196,5.0,5.446,0.0,0.183,13.674
6017,car214,5.0,6.233,0.0,-0.159,11.33
6017,car171,5.0,6.272,0.0,-0.424,10.424
6017,car211,5.0,5.852,0.0,-0.642,11.995
6017,car152,5.0,3.55,0.0,-0.37,7.876
6017,car139,5.0,3.855,0.0,-0.222,10.222
6017,car204,5.0,4.893,0.0,-0.065,29.144
6017,car189,5.0,4.978,0.0,-0.058,9.32
6017,car208,5.0,4.852,0.0,-0.07,-4.767
6017,car197,5.0,4.364,0.038,-0.198,10.719
6017,car192,5.0,4.143,0.0,-0.242,9.306
6017,car160,5.0,3.773,0.0,-0.224,-0.537
6017,car178,5.0,4.402,0.0,-0.283,-6.668
6017,bus14,12.0,4.252,0.0,-0.453,7.305
6017,car166,5.0,3.488,0.0,-0.718,8.861
6017,car163,5.0,1.669,0.0,-0.672,9.4
6017,car194,5.0,5.127,0.136,-0.201,2.687
6017,car181,5.0,4.584,0.646,-0.008,-5.341
6017,car203,5.0,4.56,0.0,0.042,9.535
6017,bus16,12.0,4.175,0.0,0.314,-8.121
6017,car185,5.0,4.178,0.0,-0.132,2.903
6017,car176,5.0,4.462,0.0,-0.198,-4.221
6017,car172,5.0,3.884,0.0,-0.022,9.444
6017,car173,5.0,3.891,0.016,0.067,6.264
6017,car168,5.0,3.873,0.244,0.347,7.447
6017,car164,5.0,4.037,-0.442,0.764,-6.234
6017,car206,5.0,5.989,0.0,-0.03,8.546
6017,car201,5.0,5.862,0.0,-0.477,12.405
6017,car195,5.0,5.502,0.0,-0.926,9.779
6017,car191,5.0,6.501,0.0,-0.046,-4.081
6017,car175,5.0,5.254,0.0,0.253,9.562
6017,car184,5.0,5.596,0.0,0.295,9.231
6017,car180,5.0,6.021,0.0,0.21,9.75
6018,car238,5.0,5.786,0.0,-0.354,8.128
6018,car229,5.0,5.372,0.0,-0.529,7.838
6018,car222,5.0,4.78,0.0,-0.562,8.958
6018,car221,5.0,3.719,0.0,-0.692,16.353
6018,car207,5.0,4.459,0.0,-0.706,8.527
6018,car199,5.0,5.454,0.0,-0.63,15.969
6018,car196,5.0,5.452,0.0,0.188,13.674
6018,car214,5.0,6.229,0.0,-0.115,11.345
6018,car171,5.0,6.258,0.0,-0.417,10.425
6018,car211,5.0,5.831,0.0,-0.637,11.981
6018,car152,5.0,3.538,0.0,-0.361,7.844
6018,car139,5.0,3.848,0.0,-0.207,10.232
6018,car204,5.0,4.891,0.0,-0.055,29.152
6018,car189,5.0,4.974,0.0,-0.101,9.323
6018,car208,5.0,4.849,0.0,-0.074,-4.771
6018,car197,5.0,4.356,0.038,-0.242,10.702
6018,car192,5.0,4.131,0.0,-0.379,9.299
6018,car160,5.0,3.766,0.0,-0.218,-0.549
6018,car178,5.0,4.394,0.0,-0.251,-6.66
6018,bus14,12.0,4.237,0.0,-0.443,7.3
6018,car166,5.0,3.464,0.0,-0.701,8.834
6018,car163,5.0,1.653,0.0,-0.468,9.338
6018,car194,5.0,5.121,0.102,-0.182,2.764
6018,car181,5.0,4.584,0.612,-0.008,-5.354
6018,car203,5.0,4.564,0.0,0.134,9.535
6018,bus16,12.0,4.189,0.0,0.416,-8.119
6018,car185,5.0,4.173,0.0,-0.145,2.902
6018,car176,5.0,4.455,0.0,-0.221,-4.211
6018,car172,5.0,3.883,0.0,-0.025,9.425
6018,car173,5.0,3.893,-0.011,0.075,6.264
6018,car168,5.0,3.885,0.278,0.364,7.447
6018,car164,5.0,4.064,-0.408,0.777,-6.152
6018,car206,5.0,5.988,0.0,-0.036,8.652
6018,car201,5.0,5.845,0.0,-0.506,1.334
6018,car195,5.0,5.471,0.0,-0.92,9.766
6018,car191,5.0,6.499,0.0,-0.071,-4.002
6018,car175,5.0,5.262,0.0,0.229,9.59
6018,car184,5.0,5.606,0.0,0.304,9.243
6018,car180,5.0,6.027,0.0,0.194,9.764
6019,car238,5.0,5.774,0.0,-0.356,8.121
6019,car229,5.0,5.354,0.0,-0.524,7.824
6019,car222,5.0,4.761,0.0,-0.564,8.938
6019,car221,5.0,3.696,0.0,-0.692,16.317
6019,car207,5.0,4.436,0.0,-0.681,8.552
6019,car199,5.0,5.432,0.0,-0.642,16.002
6019,car196,5.0,5.458,0.0,0.172,13.675
6019,car214,5.0,6.225,0.0,-0.103,11.359
6019,car171,5.0,6.243,0.0,-0.428,10.425
6019,car211,5.0,5.809,0.0,-0.629,11.966
6019,car152,5.0,3.526,0.0,-0.352,7.813
6019,car139,5.0,3.841,0.0,-0.209,10.243
6019,car204,5.0,4.888,0.0,-0.096,29.159
6019,car189,5.0,4.971,0.0,-0.088,9.326
6019,car208,5.0,4.847,0.0,-0.069,-4.776
6019,car197,5.0,4.348,0.0,-0.231,10.685
6019,car192,5.0,4.118,0.0,-0.375,9.291
6019,car160,5.0,3.759,0.0,-0.214,-0.561
6019,car178,5.0,4.386,0.0,-0.225,-6.653
6019,bus14,12.0,4.223,0.0,-0.405,7.294
6019,car166,5.0,3.441,0.0,-0.675,8.808
6019,car163,5.0,1.644,0.0,-0.264,9.277
6019,car194,5.0,5.115,0.068,-0.184,2.84
6019,car181,5.0,4.584,0.0,-0.01,-5.367
6019,car203,5.0,4.572,0.0,0.224,9.534
6019,bus16,12.0,4.207,0.0,0.518,-8.116
6019,car185,5.0,4.168,0.0,-0.163,2.901
6019,car176,5.0,4.447,0.0,-0.216,-4.202
6019,car172,5.0,3.882,0.0,-0.026,9.405
6019,car173,5.0,3.896,0.023,0.086,6.264
6019,car168,5.0,3.899,0.312,0.386,7.447
6019,car164,5.0,4.09,-0.374,0.772,-6.068
6019,car206,5.0,5.987,0.0,-0.035,8.758
6019,car201,5.0,5.829,0.0,-0.485,1.377
6019,car195,5.0,5.44,0.0,-0.925,9.753
6019,car191,5.0,6.495,0.0,-0.1,-3.924
6019,car175,5.0,5.27,0.0,0.236,9.618
6019,car184,5.0,5.617,0.0,0.314,9.254
6019,car180,5.0,6.034,0.0,0.198,9.778
6020,car238,5.0,5.761,0.0,-0.391,8.115
6020,car229,5.0,5.335,0.0,-0.557,7.81
6020,car222,5.0,4.743,0.0,-0.531,8.918
6020,car221,5.0,3.691,0.0,-0.137,16.281
6020,car207,5.0,4.413,0.0,-0.679,8.576
6020,car199,5.0,5.41,0.0,-0.636,16.036
6020,car196,5.0,5.464,0.0,0.18,13.677
6020,car214,5.0,6.222,0.0,-0.106,11.374
6020,car171,5.0,6.229,0.0,-0.423,10.425
6020,car211,5.0,5.788,0.0,-0.621,11.951
6020,car152,5.0,3.514,0.0,-0.35,7.783
6020,car139,5.0,3.834,0.0,-0.191,10.254
6020,car204,5.0,4.885,0.0,-0.086,29.166
6020,car189,5.0,4.968,0.0,-0.101,9.329
6020,car208,5.0,4.844,0.0,-0.082,-4.78
6020,car197,5.0,4.34,0.034,-0.242,10.668
6020,car192,5.0,4.105,0.0,-0.368,9.283
6020,car160,5.0,3.751,0.0,-0.212,-0.573
6020,car178,5.0,4.379,0.0,-0.218,-6.646
6020,bus14,12.0,4.208,0.0,-0.437,7.289
6020,car166,5.0,3.42,0.0,-0.617,8.781
6020,car163,5.0,1.642,0.0,-0.06,9.217
6020,car194,5.0,5.11,0.034,-0.146,2.916
6020,car181,5.0,4.584,0.0,0.016,-5.38
6020,car203,5.0,4.583,0.0,0.326,9.534
6020,bus16,12.0,4.228,0.0,0.62,-8.111
6020,car185,5.0,4.162,0.0,-0.161,2.899
6020,car176,5.0,4.44,0.0,-0.214,-4.192
6020,car172,5.0,3.881,0.0,-0.03,9.386
6020,car173,5.0,3.9,-0.011,0.104,6.265
6020,car168,5.0,3.912,0.312,0.398,7.448
6020,car164,5.0,4.116,-0.374,0.771,-5.984
6020,car206,5.0,5.981,0.0,-0.152,8.863
6020,car201,5.0,5.811,0.0,-0.515,1.418
6020,car195,5.0,5.408,0.0,-0.926,9.739
6020,car191,5.0,6.492,0.0,-0.101,-3.847
6020,car175,5.0,5.278,0.0,0.228,9.646
6020,car184,5.0,5.627,0.0,0.307,9.266
6020,car180,5.0,6.041,0.0,0.202,9.792
6021,car238,5.0,5.746,0.0,-0.428,8.108
6021,car229,5.0,5.317,0.0,-0.537,7.795
6021,car222,5.0,4.731,0.0,-0.346,8.898
6021,car221,5.0,3.674,0.0,-0.508,16.245
6021,car207,5.0,4.39,0.0,-0.675,8.601
6021,car199,5.0,5.388,0.0,-0.66,16.07
6021,car196,5.0,5.47,0.0,0.156,13.68
6021,car170,5.0,5.8,0.0,0.02,20.954
6021,car214,5.0,6.219,0.0,-0.076,11.388
6021,car171,5.0,6.214,0.0,-0.435,10.425
6021,car211,5.0,5.767,0.0,-0.619,11.936
6021,car152,5.0,3.502,0.0,-0.341,7.753
6021,car139,5.0,3.828,0.0,-0.193,10.265
6021,car204,5.0,4.882,0.0,-0.08,29.173
6021,car189,5.0,4.964,0.0,-0.117,9.332
6021,car208,5.0,4.84,0.0,-0.114,-4.784
6021,car197,5.0,4.332,0.0,-0.242,10.651
6021,car192,5.0,4.093,0.0,-0.358,9.275
6021,car160,5.0,3.744,0.0,-0.218,-0.585
6021,car178,5.0,4.372,0.0,-0.186,-6.638
6021,bus14,12.0,4.193,0.0,-0.441,7.283
6021,car166,5.0,3.404,0.0,-0.464,8.754
6021,car163,5.0,1.643,0.0,0.042,9.157
6021,car194,5.0,5.106,0.0,-0.123,2.99
6021,car181,5.0,4.587,0.0,0.084,-5.393
6021,car203,5.0,4.597,0.0,0.428,9.535
6021,bus16,12.0,4.252,0.0,0.722,-8.106
6021,car185,5.0,4.156,0.0,-0.176,2.895
6021,car176,5.0,4.434,0.0,-0.177,-4.183
6021,car172,5.0,3.881,0.0,-0.018,9.368
6021,car173,5.0,3.904,-0.045,0.118,6.266
6021,car168,5.0,3.926,0.278,0.402,7.448
6021,car164,5.0,4.143,-0.34,0.781,-5.899
6021,car206,5.0,5.976,-0.002,-0.156,8.967
6021,car201,5.0,5.793,0.0,-0.54,1.459
6021,car195,5.0,5.378,0.0,-0.902,9.725
6021,car191,5.0,6.489,0.0,-0.094,-3.771
6021,car175,5.0,5.286,0.0,0.235,9.675
6021,car184,5.0,5.638,0.0,0.306,9.278
6021,car180,5.0,6.048,0.0,0.197,9.806
6022,car238,5.0,5.732,0.0,-0.421,8.101
6022,car229,5.0,5.301,0.0,-0.484,7.78
6022,car222,5.0,4.714,0.0,-0.498,8.878
6022,car221,5.0,3.657,0.0,-0.509,16.209
6022,car207,5.0,4.367,0.0,-0.683,8.625
6022,car199,5.0,5.366,0.0,-0.643,16.104
6022,car196,5.0,5.476,0.0,0.176,13.684
6022,car170,5.0,5.801,0.0,0.037,20.992
6022,car214,5.0,6.218,0.0,-0.049,11.402
6022,car171,5.0,6.199,0.0,-0.446,10.425
6022,car211,5.0,5.746,0.0,-0.613,11.92
6022,car152,5.0,3.491,0.0,-0.339,7.723
6022,car139,5.0,3.822,0.0,-0.174,10.276
6022,car204,5.0,4.878,0.0,-0.114,29.179
6022,car189,5.0,4.96,0.0,-0.115,9.335
6022,car208,5.0,4.836,0.0,-0.129,-4.788
6022,car197,5.0,4.324,-0.002,-0.242,10.633
6022,car192,5.0,4.081,0.0,-0.362,9.267
6022,car160,5.0,3.737,0.0,-0.207,-0.597
6022,car178,5.0,4.366,0.0,-0.18,-6.631
6022,bus14,12.0,4.178,0.0,-0.446,7.276
6022,car166,5.0,3.392,0.0,-0.367,8.727
6022,car163,5.0,1.648,0.0,0.144,9.097
6022,car190,5.0,2.935,0.0,0.594,0.555
6022,car194,5.0,5.102,0.001,-0.103,3.064
6022,car181,5.0,4.593,0.0,0.172,-5.406
6022,car203,5.0,4.616,0.0,0.53,9.535
6022,bus16,12.0,4.28,0.0,0.824,-8.099
6022,car185,5.0,4.151,0.0,-0.167,2.891
6022,car176,5.0,4.427,0.0,-0.19,-4.173
6022,car172,5.0,3.88,0.0,-0.01,9.349
6022,car173,5.0,3.908,-0.045,0.121,6.267
6022,car168,5.0,3.939,0.244,0.406,7.449
6022,car164,5.0,4.169,-0.306,0.778,-5.814
6022,car206,5.0,5.97,-0.017,-0.187,9.07
6022,car201,5.0,5.775,0.0,-0.532,1.499
6022,car195,5.0,5.348,0.0,-0.869,9.711
6022,car191,5.0,6.486,0.0,-0.092,-3.696
6022,car175,5.0,5.293,0.0,0.221,9.705
6022,car184,5.0,5.648,0.0,0.297,9.29
6022,car180,5.0,6.056,0.0,0.236,9.82
6023,car238,5.0,5.714,0.0,-0.507,8.094
6023,car229,5.0,5.284,0.0,-0.498,7.766
6023,car222,5.0,4.698,0.0,-0.488,8.858
6023,car221,5.0,3.64,0.0,-0.504,16.173
6023,car207,5.0,4.344,0.0,-0.675,8.649
6023,car199,5.0,5.344,0.0,-0.638,16.138
6023,car196,5.0,5.482,0.0,0.18,13.688
6023,car170,5.0,5.802,0.0,0.042,21.029
6023,car214,5.0,6.215,0.0,-0.063,11.416
6023,car171,5.0,6.184,0.0,-0.453,10.424
6023,car211,5.0,5.726,0.0,-0.609,11.905
6023,car152,5.0,3.486,0.0,-0.135,7.694
6023,car139,5.0,3.816,0.0,-0.158,10.287
6023,car204,5.0,4.873,0.0,-0.148,29.184
6023,car189,5.0,4.956,0.0,-0.113,9.337
6023,car208,5.0,4.832,0.0,-0.115,-4.792
6023,car197,5.0,4.315,-0.036,-0.242,10.616
6023,car192,5.0,4.069,0.034,-0.353,9.258
6023,car160,5.0,3.73,0.0,-0.21,-0.609
6023,car178,5.0,4.36,0.0,-0.187,-6.624
6023,bus14,12.0,4.164,0.0,-0.418,7.269
6023,car166,5.0,3.383,0.0,-0.269,8.701
6023,car163,5.0,1.656,0.0,0.246,9.039
6023,car190,5.0,2.955,0.0,0.581,0.442
6023,car194,5.0,5.1,0.0,-0.066,3.137
6023,car181,5.0,4.602,0.0,0.262,-5.418
6023,car203,5.0,4.637,0.0,0.618,9.537
6023,bus16,12.0,4.312,0.0,0.926,-8.091
6023,car185,5.0,4.145,0.0,-0.168,2.885
6023,car176,5.0,4.421,0.0,-0.18,-4.164
6023,car172,5.0,3.88,0.0,-0.014,9.331
6023,car173,5.0,3.912,-0.011,0.131,6.268
6023,car168,5.0,3.953,0.21,0.407,7.451
6023,car164,5.0,4.195,-0.272,0.773,-5.727
6023,car206,5.0,5.963,-0.051,-0.212,9.173
6023,car201,5.0,5.756,0.0,-0.558,1.539
6023,car195,5.0,5.319,0.0,-0.839,9.696
6023,car191,5.0,6.482,0.0,-0.105,-3.622
6023,car175,5.0,5.301,0.0,0.223,9.734
6023,car184,5.0,5.657,0.0,0.281,9.302
6023,car180,5.0,6.063,0.0,0.212,9.834
6024,car238,5.0,5.698,0.0,-0.493,8.087
6024,car229,5.0,5.267,0.0,-0.478,7.751
6024,car222,5.0,4.681,0.0,-0.486,8.838
6024,car221,5.0,3.623,0.0,-0.496,16.137
6024,car207,5.0,4.334,0.0,-0.297,8.673
6024,car199,5.0,5.323,0.0,-0.617,16.172
6024,car196,5.0,5.488,0.0,0.197,13.694
6024,car170,5.0,5.804,0.0,0.037,21.066
6024,car214,5.0,6.213,0.0,-0.085,11.43
6024,car171,5.0,6.168,0.0,-0.47,10.422
6024,car211,5.0,5.711,0.0,-0.431,11.889
6024,car152,5.0,3.489,0.0,0.069,7.665
6024,car139,5.0,3.811,0.0,-0.14,10.298
6024,car204,5.0,4.869,0.0,-0.128,29.189
6024,car189,5.0,4.952,0.0,-0.109,9.34
6024,car208,5.0,4.827,0.0,-0.142,-4.797
6024,car197,5.0,4.307,-0.036,-0.242,10.598
6024,car192,5.0,4.057,0.068,-0.351,9.25
6024,car160,5.0,3.723,0.0,-0.197,-0.62
6024,car178,5.0,4.353,0.0,-0.184,-6.616
6024,bus14,12.0,4.149,0.0,-0.448,7.263
6024,car166,5.0,3.376,0.0,-0.203,8.675
6024,car163,5.0,1.668,0.0,0.348,8.981
6024,car190,5.0,2.974,0.0,0.567,0.33
6024,car194,5.0,5.1,0.0,-0.005,3.209
6024,car181,5.0,4.614,0.0,0.351,-5.429
6024,car203,5.0,4.661,0.0,0.719,9.538
6024,bus16,12.0,4.347,0.0,1.028,-8.081
6024,car185,5.0,4.14,0.0,-0.14,2.878
6024,car176,5.0,4.415,0.0,-0.173,-4.155
6024,car172,5.0,3.88,0.0,0.008,9.312
6024,car173,5.0,3.917,0.0,0.131,6.269
6024,car168,5.0,3.967,0.176,0.404,7.452
6024,car164,5.0,4.222,-0.238,0.772,-5.64
6024,car206,5.0,5.955,-0.017,-0.225,9.274
6024,car201,5.0,5.736,0.0,-0.567,1.577
6024,car195,5.0,5.292,0.0,-0.823,9.681
6024,car191,5.0,6.479,0.0,-0.101,-3.55
6024,car175,5.0,5.31,0.0,0.272,9.765
6024,car184,5.0,5.667,0.0,0.282,9.314
6024,car180,5.0,6.07,0.0,0.2,9.848
6025,car238,5.0,5.681,0.0,-0.499,8.079
6025,car229,5.0,5.25,0.0,-0.502,7.736
6025,car222,5.0,4.665,0.0,-0.484,8.819
6025,car221,5.0,3.608,0.0,-0.424,16.101
6025,car207,5.0,4.311,0.0,-0.684,8.697
6025,car199,5.0,5.302,0.0,-0.631,16.206
6025,car196,5.0,5.495,0.0,0.185,13.7
6025,car170,5.0,5.805,0.0,0.044,21.102
6025,car214,5.0,6.206,0.0,-0.194,11.444
6025,car171,5.0,6.152,0.0,-0.444,10.42
6025,car211,5.0,5.703,0.0,-0.242,11.874
6025,car152,5.0,3.494,0.0,0.171,7.637
6025,car139,5.0,3.813,0.0,0.047,10.309
6025,car204,5.0,4.865,0.0,-0.117,29.194
6025,car189,5.0,4.948,0.0,-0.12,9.343
6025,car208,5.0,4.822,0.0,-0.147,-4.801
6025,car197,5.0,4.299,-0.002,-0.24,10.58
6025,car192,5.0,4.045,0.102,-0.339,9.241
6025,car160,5.0,3.716,0.0,-0.197,-0.631
6025,car178,5.0,4.346,0.0,-0.206,-6.609
6025,bus14,12.0,4.132,0.0,-0.49,7.255
6025,car166,5.0,3.372,0.0,-0.106,8.649
6025,car163,5.0,1.684,0.0,0.45,8.923
6025,car190,5.0,2.993,0.0,0.553,0.218
6025,car194,5.0,5.102,0.0,0.072,3.281
6025,car181,5.0,4.629,0.0,0.453,-5.44
6025,car203,5.0,4.689,0.0,0.821,9.54
6025,bus16,12.0,4.385,0.0,1.13,-8.07
6025,car185,5.0,4.136,0.0,-0.139,2.87
6025,car176,5.0,4.41,0.0,-0.159,-4.145
6025,car172,5.0,3.88,0.0,0.005,9.294
6025,car173,5.0,3.921,0.034,0.125,6.271
6025,car168,5.0,3.981,0.142,0.407,7.454
6025,car164,5.0,4.248,-0.204,0.767,-5.553
6025,car206,5.0,5.947,0.0,-0.242,9.374
6025,car201,5.0,5.716,0.0,-0.599,1.614
6025,car195,5.0,5.265,0.0,-0.792,9.665
6025,car191,5.0,6.476,0.0,-0.068,-3.479
6025,car175,5.0,5.32,0.0,0.28,9.796
6025,car184,5.0,5.677,0.0,0.283,9.327
6025,car180,5.0,6.076,0.0,0.181,9.861
6026,car238,5.0,5.663,0.0,-0.522,8.072
6026,car229,5.0,5.233,0.0,-0.513,7.722
6026,car222,5.0,4.648,0.0,-0.48,8.799
6026,car221,5.0,3.591,0.0,-0.499,16.065
6026,car207,5.0,4.287,0.0,-0.687,8.721
6026,car199,5.0,5.279,0.0,-0.654,16.239
6026,car196,5.0,5.5,0.0,0.16,13.708
6026,car170,5.0,5.806,0.0,0.038,21.138
6026,car214,5.0,6.198,0.0,-0.222,11.457
6026,car171,5.0,6.139,0.0,-0.399,10.418
6026,car211,5.0,5.697,0.0,-0.163,11.859
6026,car152,5.0,3.501,0.0,0.198,7.61
6026,car139,5.0,3.815,0.0,0.071,10.32
6026,car204,5.0,4.861,0.0,-0.101,29.198
6026,car189,5.0,4.943,0.0,-0.144,9.346
6026,car208,5.0,4.816,0.0,-0.169,-4.805
6026,car197,5.0,4.291,0.007,-0.242,10.562
6026,car192,5.0,4.034,0.136,-0.333,9.232
6026,car160,5.0,3.71,0.0,-0.197,-0.642
6026,car178,5.0,4.34,0.0,-0.2,-6.602
6026,bus14,12.0,4.12,0.0,-0.351,7.248
6026,car166,5.0,3.372,0.0,-0.013,8.623
6026,car163,5.0,1.702,0.0,0.552,8.866
6026,car190,5.0,3.012,0.0,0.539,0.106
6026,car194,5.0,5.108,0.0,0.17,3.352
6026,car181,5.0,4.648,0.0,0.548,-5.45
6026,car203,5.0,4.719,0.0,0.887,9.543
6026,bus16,12.0,4.425,0.0,1.185,-8.056
6026,car185,5.0,4.131,0.0,-0.144,2.86
6026,car176,5.0,4.405,0.0,-0.16,-4.136
6026,car172,5.0,3.88,0.0,-0.009,9.277
6026,car173,5.0,3.926,0.002,0.128,6.272
6026,car168,5.0,3.994,0.108,0.399,7.457
6026,car164,5.0,4.273,-0.17,0.754,-5.466
6026,car206,5.0,5.939,0.0,-0.229,9.474
6026,car201,5.0,5.696,0.0,-0.593,1.649
6026,car195,5.0,5.24,0.0,-0.732,9.65
6026,car191,5.0,6.475,0.0,-0.049,-3.409
6026,car175,5.0,5.329,0.0,0.275,9.827
6026,car184,5.0,5.687,0.0,0.295,9.339
6026,car180,5.0,6.082,0.0,0.186,9.875
6027,car238,5.0,5.646,0.0,-0.507,8.064
6027,car229,5.0,5.216,0.0,-0.505,7.707
